X	3	0
X	44	0
X	53	1
X	44	2
X	1	1
X	57	0
X	4	1
X	39	7
X	4	0
X	29	2
X	15	8
X	46	0
X	12	2
X	1	1
X	35	5
X	13	5
X	18	1
X	45	2
X	61	6
F	50	1
F	45	1
F	43	3
F	21	1
F	14	0
F	48	6
F	58	2
X	43	0
X	38	4
X	26	1
X	12	0
X	32	2
X	13	4
X	45	4
X	43	2
X	19	4
X	35	4
X	35	3
X	13	6
X	62	7
X	45	0
X	43	0
X	28	1
X	54	0
X	46	0
X	2	5
X	38	0
X	51	5
X	33	0
X	30	5
X	15	4
X	18	1
X	31	8
X	10	3
X	51	5
X	5	0
X	34	0
X	54	0
X	51	4
X	32	0
X	51	1
X	19	0
X	35	7
X	2	4
X	28	1
X	51	2
X	12	2
X	16	2
X	30	1
X	27	5
X	56	1
X	63	0
X	30	0
X	1	1
X	52	4
X	21	0
X	24	3
X	23	3
X	43	4
X	20	3
X	53	1
X	33	0
X	47	6
X	39	3
X	29	5
X	58	4
X	27	4
X	45	3
X	20	9
X	1	1
X	63	3
X	26	3
X	48	0
X	13	3
X	59	1
X	36	1
X	41	5
X	31	1
X	4	1
X	28	0
X	18	0
X	17	3
X	30	8
X	53	1
X	49	5
X	62	6
X	32	6
X	6	7
X	63	5
X	7	2
X	51	1
X	5	0
X	37	0
X	11	1
X	19	3
X	13	5
X	0	1
X	44	1
X	12	2
X	25	1
X	30	2
X	17	4
X	61	4
X	6	7
X	62	5
X	30	0
X	24	5
X	20	2
X	19	1
X	61	3
X	31	2
X	37	0
X	1	1
X	60	2
X	30	8
X	27	2
X	26	2
X	63	1
X	50	2
X	54	1
X	45	2
X	53	0
X	55	4
X	25	3
X	46	0
X	47	2
X	4	0
A	64	1
A	65	1
A	66	7
A	67	8
A	68	3
A	69	3
A	70	10
A	71	2
A	72	8
A	73	4
A	74	6
A	75	7
A	76	5
A	77	8
X	65	0
X	63	3
X	63	3
X	42	0
X	60	1
X	3	0
X	2	2
X	75	2
X	44	0
X	50	3
X	36	7
X	18	1
X	45	4
X	3	0
X	16	5
X	66	3
X	63	4
X	48	4
X	19	2
X	76	0
X	33	0
X	54	1
X	68	0
X	50	0
X	19	3
X	67	7
X	64	0
X	65	0
X	35	1
X	37	0
X	67	0
X	59	0
X	12	0
X	5	0
X	2	3
X	20	6
X	41	2
X	27	0
X	10	4
X	22	3
X	4	1
X	77	4
X	38	1
X	25	3
F	66	0
F	58	1
F	55	7
F	32	3
F	38	0
F	69	2
F	57	1
F	27	4
F	65	0
F	12	1
F	60	1
F	56	1
F	66	5
F	39	0
F	64	0
F	20	9
F	13	6
F	68	2
F	54	0
F	48	4
X	70	5
X	73	1
X	36	8
X	41	2
X	70	7
X	5	0
X	29	0
A	78	4
A	79	9
A	80	5
A	81	8
A	82	4
A	83	5
A	84	4
A	85	5
A	86	4
A	87	4
A	88	7
A	89	9
A	90	2
A	91	5
A	92	1
A	93	3
A	94	10
A	95	7
A	96	1
A	97	9
A	98	4
A	99	9
A	100	4
A	101	5
A	102	3
A	103	6
A	104	7
A	105	10
A	106	10
A	107	9
A	108	3
A	109	4
A	110	8
A	111	10
A	112	10
A	113	9
A	114	10
A	115	6
A	116	9
A	117	9
A	118	4
A	119	2
X	45	0
X	92	0
X	36	4
X	10	4
X	35	0
X	55	3
X	50	0
X	80	1
X	80	4
X	81	3
X	51	0
X	110	2
X	100	2
X	49	3
X	71	0
X	113	7
X	105	6
X	85	0
X	13	5
X	56	0
X	42	0
X	33	0
X	45	3
X	83	1
X	38	3
X	107	8
X	23	2
X	71	0
X	0	0
X	61	3
X	111	8
X	75	0
X	30	7
X	63	1
X	94	8
X	63	3
X	98	2
X	43	4
X	73	3
X	22	2
X	11	5
X	91	0
X	44	0
X	43	1
X	12	3
X	82	3
X	23	6
X	103	0
X	89	5
X	90	0
X	57	4
X	38	4
X	80	3
X	91	4
X	108	2
X	114	9
X	63	4
X	81	7
X	4	1
X	41	4
X	89	7
X	36	1
X	48	5
X	67	0
X	14	1
X	52	0
X	91	3
X	28	1
X	37	0
X	96	0
X	87	0
X	118	3
X	56	0
X	13	4
X	115	2
X	87	2
X	43	1
X	83	4
X	92	0
X	2	1
X	82	3
X	44	0
X	36	4
X	117	3
X	18	1
X	90	0
X	89	2
X	51	1
X	79	6
X	19	2
X	25	1
X	10	0
X	27	1
X	52	1
X	47	0
X	17	2
X	70	9
X	16	1
X	18	1
X	53	3
X	51	1
X	77	0
X	51	5
X	105	5
X	79	2
X	14	2
X	22	4
X	110	2
X	85	4
X	52	1
X	75	3
X	56	0
X	82	1
X	119	0
X	66	1
X	36	4
X	106	9
X	98	3
X	29	5
X	70	3
X	118	2
X	56	0
X	119	1
X	71	1
X	36	1
X	17	5
X	23	4
X	117	1
X	41	6
X	112	9
X	73	3
X	104	0
X	116	3
X	112	3
X	57	3
X	34	3
X	16	3
X	34	2
X	6	0
X	63	3
X	84	0
X	26	4
X	97	3
X	92	0
X	18	2
X	91	4
X	34	0
X	111	9
X	67	4
X	11	2
X	86	3
X	95	3
X	87	3
X	11	5
X	20	7
X	13	3
X	84	3
X	83	3
X	28	0
X	116	7
X	76	4
X	33	0
X	89	4
X	106	1
X	116	2
X	18	1
X	87	1
X	84	2
X	47	4
X	71	0
X	20	2
X	29	1
X	86	0
X	106	2
F	48	7
F	89	4
F	31	8
F	3	0
F	47	6
X	75	3
X	22	5
X	113	0
X	75	4
A	120	5
A	121	5
A	122	5
A	123	9
A	124	6
A	125	3
A	126	5
A	127	2
A	128	6
A	129	8
A	130	10
A	131	9
A	132	4
A	133	9
A	134	6
A	135	8
A	136	7
A	137	6
A	138	2
A	139	10
A	140	8
A	141	3
A	142	9
A	143	7
A	144	6
A	145	7
A	146	2
A	147	5
A	148	4
A	149	2
A	150	5
A	151	3
A	152	4
A	153	6
A	154	8
A	155	1
A	156	9
A	157	10
A	158	8
A	159	2
A	160	9
A	161	9
A	162	9
A	163	3
A	164	10
A	165	4
A	166	4
A	167	6
A	168	2
A	169	3
A	170	9
A	171	8
A	172	5
A	173	1
A	174	3
A	175	9
A	176	1
A	177	1
A	178	8
A	179	1
A	180	3
A	181	2
A	182	10
A	183	6
A	184	2
A	185	5
A	186	3
A	187	1
A	188	3
A	189	9
A	190	6
A	191	1
A	192	3
A	193	7
A	194	1
A	195	3
A	196	9
A	197	3
A	198	1
A	199	3
X	115	5
X	164	0
X	131	2
X	14	1
X	149	1
X	6	1
X	121	3
X	181	1
X	100	3
X	51	1
X	73	3
X	160	0
X	44	0
X	170	4
X	160	3
X	174	0
X	154	0
X	163	1
X	74	4
X	105	8
X	178	6
X	27	2
F	171	3
F	23	7
F	186	1
X	187	0
X	37	0
X	109	1
X	18	1
X	137	5
X	147	2
X	13	5
X	38	1
X	27	0
X	171	5
X	141	1
X	118	1
X	183	3
X	93	0
X	2	3
X	100	3
X	61	4
X	71	0
X	75	6
X	111	3
X	117	5
X	176	0
X	73	2
X	58	3
X	180	2
X	147	2
X	187	0
X	157	4
X	114	3
X	105	5
X	112	7
X	55	4
X	63	1
X	185	0
X	131	1
X	147	3
X	175	1
X	179	0
X	86	2
X	138	0
X	156	7
X	172	2
X	35	3
X	103	4
X	20	3
X	5	0
X	69	1
X	43	1
X	70	2
X	153	2
X	94	2
X	98	1
X	5	0
X	14	2
X	80	0
X	190	3
X	34	3
X	117	3
X	184	0
X	92	0
X	177	0
X	190	3
X	17	2
X	144	2
X	43	2
X	126	4
X	23	6
X	76	1
X	1	1
X	147	4
X	166	3
X	166	3
X	123	8
X	48	1
X	107	5
X	149	1
X	127	1
X	153	4
X	150	2
X	196	3
X	96	0
X	39	2
X	120	3
X	24	0
X	154	0
X	131	1
X	15	5
X	106	2
X	95	6
X	76	4
A	200	9
A	201	10
A	202	4
A	203	1
A	204	4
A	205	6
A	206	5
A	207	6
A	208	7
A	209	3
A	210	1
A	211	8
A	212	8
A	213	8
A	214	10
A	215	2
A	216	6
A	217	9
A	218	5
A	219	9
A	220	4
A	221	5
A	222	10
A	223	3
A	224	8
A	225	9
A	226	1
A	227	7
A	228	5
A	229	8
X	118	0
X	61	4
X	155	0
X	137	0
X	105	4
X	44	2
X	215	0
X	53	2
X	36	6
X	44	0
X	122	2
X	80	4
X	53	0
X	79	4
X	212	6
X	113	6
X	12	2
X	147	3
X	210	0
X	177	0
X	72	5
X	212	6
X	128	2
X	158	2
X	48	0
X	220	2
X	5	0
X	7	1
X	175	1
X	24	1
X	112	4
X	112	3
X	129	2
X	10	2
X	90	0
X	185	3
X	107	3
X	218	1
X	71	0
X	21	0
X	132	0
X	184	0
X	14	2
X	133	2
X	57	0
X	162	1
X	101	0
X	172	3
X	99	0
X	119	0
X	177	0
X	81	5
X	41	6
X	15	8
X	193	5
X	204	3
X	220	1
X	44	1
X	224	0
X	208	0
X	153	3
X	224	6
X	51	2
X	174	0
X	182	4
X	192	1
X	97	5
X	80	3
X	218	1
X	58	0
X	37	0
X	0	4
X	54	1
X	176	0
X	51	3
X	96	0
X	198	0
X	139	4
X	106	5
X	74	0
X	228	3
X	198	0
X	202	0
X	41	0
X	194	0
X	224	6
X	19	4
X	27	2
F	87	2
F	167	3
F	109	1
F	96	0
F	0	4
F	81	1
F	100	2
F	197	2
F	67	0
F	54	1
F	194	0
F	5	0
F	155	0
F	70	0
F	172	2
F	30	8
F	182	1
F	170	5
F	33	0
F	6	7
F	152	3
F	45	2
F	172	3
F	13	2
F	88	2
F	127	1
F	60	2
F	49	6
F	149	1
F	90	1
X	156	3
X	157	1
X	37	0
X	123	3
X	169	0
X	188	2
X	127	0
X	182	9
X	100	3
X	189	3
X	211	0
X	224	6
X	165	2
X	171	2
X	224	2
X	94	2
X	112	1
X	139	3
X	38	4
X	111	8
X	0	1
X	52	5
X	164	3
X	78	3
X	147	2
X	123	8
X	132	1
X	19	4
X	47	5
X	181	0
X	113	2
X	78	0
X	173	0
X	216	0
X	82	1
X	136	1
X	82	2
X	220	2
X	90	0
X	219	5
X	208	1
X	197	1
X	214	2
X	62	3
X	149	0
X	197	0
X	173	0
X	102	0
X	226	0
X	157	6
X	216	4
X	12	3
A	230	3
A	231	6
A	232	3
A	233	10
A	234	7
A	235	1
A	236	6
X	235	0
X	90	0
X	160	6
X	28	1
X	227	0
X	83	0
X	53	1
X	171	5
X	79	5
X	85	2
X	146	1
X	62	3
X	210	0
X	163	2
X	168	0
X	52	1
X	141	2
X	145	5
X	203	0
X	132	1
X	43	0
X	123	6
X	53	0
X	98	2
X	70	5
X	177	0
X	118	0
X	79	3
F	88	3
F	39	3
F	59	0
F	56	0
F	176	0
F	221	1
F	55	1
F	29	3
F	115	5
F	133	0
F	143	5
F	107	7
F	14	2
F	84	1
F	107	8
X	123	3
X	79	0
X	180	2
X	135	6
X	132	0
X	87	1
X	224	2
A	237	7
A	238	6
A	239	6
A	240	1
A	241	10
A	242	10
A	243	1
A	244	2
A	245	5
A	246	7
A	247	7
A	248	7
A	249	1
A	250	7
A	251	8
A	252	7
A	253	1
A	254	6
A	255	8
A	256	3
A	257	6
A	258	3
A	259	7
A	260	10
A	261	3
A	262	10
A	263	1
A	264	3
A	265	8
A	266	1
A	267	5
A	268	9
A	269	6
A	270	4
A	271	10
A	272	4
A	273	4
A	274	5
A	275	4
A	276	9
A	277	2
A	278	4
A	279	8
A	280	1
A	281	1
A	282	1
A	283	9
A	284	2
A	285	2
A	286	3
A	287	1
A	288	3
A	289	2
A	290	4
A	291	2
A	292	9
A	293	2
A	294	6
A	295	7
A	296	8
A	297	9
A	298	1
A	299	1
A	300	5
A	301	7
A	302	9
A	303	2
A	304	2
A	305	10
A	306	10
A	307	4
A	308	4
A	309	6
A	310	5
A	311	8
A	312	8
A	313	10
A	314	5
A	315	10
A	316	3
A	317	5
A	318	4
A	319	9
A	320	9
A	321	3
A	322	10
A	323	5
A	324	3
A	325	6
A	326	8
A	327	8
A	328	2
A	329	6
A	330	10
A	331	6
A	332	6
A	333	5
A	334	2
A	335	4
A	336	3
A	337	1
A	338	4
A	339	7
A	340	3
A	341	3
A	342	10
A	343	9
A	344	2
X	127	0
X	22	4
X	28	0
X	240	0
X	10	2
X	222	6
X	135	1
X	271	3
X	299	0
X	117	1
X	251	2
X	58	0
X	118	3
X	46	0
X	66	1
X	42	1
X	34	2
X	156	5
X	50	2
X	60	0
X	230	2
X	256	1
X	199	1
X	158	0
X	195	0
X	71	0
X	330	9
X	147	4
X	145	1
X	235	0
X	77	3
X	251	5
X	129	7
X	94	6
X	271	3
X	102	2
X	202	3
X	244	1
X	152	0
X	261	2
X	158	7
X	90	0
X	148	1
X	80	4
X	46	0
X	252	0
X	165	2
X	71	0
X	58	4
X	165	2
X	171	1
X	252	1
X	98	1
X	174	2
X	275	2
X	163	0
X	303	1
X	11	3
X	262	9
X	89	0
X	180	2
X	313	1
X	61	4
X	268	0
X	214	9
X	77	2
X	243	0
X	214	6
X	306	2
X	71	0
X	26	1
X	224	4
X	125	2
X	226	0
X	233	2
X	332	4
X	237	4
X	94	0
X	276	1
X	168	1
X	15	8
X	174	0
X	151	0
X	302	2
X	289	1
X	332	5
X	183	2
X	342	1
X	297	6
X	251	6
X	189	5
X	157	6
X	217	1
X	99	7
X	289	0
X	274	4
X	175	7
X	256	0
X	157	8
X	325	0
X	237	2
X	90	0
X	223	1
X	165	3
X	247	3
X	22	4
X	318	1
X	6	6
X	229	5
X	318	0
X	190	1
X	156	7
X	0	1
X	241	1
X	181	1
X	59	1
X	137	4
X	213	3
X	277	0
X	343	2
X	150	0
X	169	2
X	207	4
X	305	9
X	257	0
X	163	1
X	170	0
X	127	0
X	202	3
X	236	3
X	251	7
X	209	0
X	191	0
X	316	2
X	243	0
X	14	1
X	205	2
X	125	1
X	22	3
X	17	4
F	291	0
F	299	0
F	72	5
F	120	1
F	241	9
F	187	0
F	173	0
F	205	5
F	325	0
F	180	1
F	72	6
F	28	1
F	300	0
F	34	2
F	55	3
F	310	1
F	158	0
F	328	0
X	81	5
X	74	0
X	112	3
X	251	4
X	24	3
X	309	3
X	276	2
X	284	0
X	20	4
X	216	4
X	253	0
X	32	6
A	345	5
A	346	6
A	347	10
A	348	7
A	349	10
A	350	8
A	351	5
A	352	7
A	353	2
A	354	4
A	355	5
A	356	4
A	357	8
A	358	3
A	359	4
A	360	10
A	361	7
A	362	10
A	363	9
A	364	9
A	365	4
A	366	5
A	367	7
A	368	2
A	369	10
A	370	5
A	371	1
A	372	9
A	373	9
A	374	1
X	58	3
X	239	2
X	182	3
X	132	2
X	140	5
X	192	1
X	287	0
X	353	0
X	227	5
X	203	0
X	209	1
X	333	3
X	104	6
X	42	1
X	159	0
X	135	5
X	75	5
X	159	1
X	71	0
X	15	8
X	89	7
X	99	8
X	44	1
X	216	2
X	118	0
X	263	0
X	75	6
X	273	0
X	257	5
X	214	0
X	110	3
X	147	3
X	229	6
X	12	3
X	317	4
X	266	0
X	278	0
X	32	1
X	60	0
X	149	0
X	6	2
X	145	5
X	310	0
X	169	1
X	340	2
X	91	4
X	101	2
X	157	4
X	73	1
X	157	0
X	178	0
X	203	0
X	363	7
X	364	8
X	166	3
X	109	0
X	276	3
X	283	5
X	48	3
X	2	2
X	340	0
X	171	5
X	87	1
X	225	0
X	84	2
X	43	0
X	369	4
X	273	0
X	318	3
X	147	4
X	294	5
X	243	0
X	319	1
X	44	1
X	82	2
X	36	2
X	246	5
X	136	5
X	285	0
X	86	1
X	304	0
X	11	3
X	239	4
X	370	3
X	319	6
X	363	5
X	320	8
X	236	5
X	130	5
X	136	0
X	37	0
X	320	7
X	255	2
X	38	3
X	347	0
X	37	0
F	136	4
F	373	3
F	354	0
F	175	7
X	165	3
X	19	0
X	17	6
X	197	0
X	241	1
X	291	1
X	319	7
X	105	9
X	330	8
X	139	4
X	89	1
X	227	3
X	255	2
X	55	5
X	135	5
X	126	2
X	73	3
X	222	2
X	127	0
X	188	2
X	143	3
X	72	7
X	201	1
X	21	0
X	297	3
X	158	2
X	255	4
X	182	0
X	340	1
X	184	0
A	375	7
A	376	5
A	377	4
A	378	5
A	379	6
A	380	8
A	381	6
A	382	8
A	383	4
A	384	2
A	385	9
A	386	7
A	387	7
A	388	1
A	389	4
A	390	1
A	391	9
A	392	3
A	393	5
A	394	2
A	395	3
A	396	6
A	397	9
A	398	3
A	399	6
A	400	9
A	401	10
A	402	3
A	403	9
A	404	2
A	405	2
A	406	10
A	407	1
A	408	4
A	409	9
A	410	4
A	411	5
A	412	9
A	413	4
A	414	5
A	415	6
A	416	1
A	417	9
A	418	10
A	419	10
A	420	9
A	421	2
A	422	4
X	178	5
X	355	4
X	149	0
X	284	0
X	376	1
X	188	0
X	99	3
X	287	0
X	223	0
X	13	5
X	93	0
X	142	4
X	166	2
X	323	4
X	367	4
X	68	1
X	407	0
X	316	0
X	50	3
X	313	9
X	165	2
X	53	2
X	256	1
X	372	1
X	123	3
X	270	3
X	420	7
X	319	4
X	243	0
X	69	0
X	348	2
X	74	2
X	307	1
X	355	1
X	331	1
X	203	0
X	205	1
X	175	1
X	325	3
X	359	3
X	136	2
X	55	8
X	252	2
X	200	2
X	292	8
X	199	0
X	26	1
X	69	1
X	414	4
X	297	5
F	263	0
F	106	9
F	247	0
F	290	0
F	77	3
F	253	0
F	108	2
F	335	0
F	333	1
F	239	1
F	57	2
F	112	7
F	84	0
F	229	3
F	284	0
X	336	0
X	375	3
X	292	5
X	121	3
X	111	0
X	233	2
X	30	5
X	58	0
X	411	4
X	160	4
X	15	1
X	89	2
X	376	2
X	93	0
X	285	0
X	270	0
X	259	1
X	366	3
X	27	0
X	109	0
X	178	5
X	292	3
X	94	2
X	79	6
X	292	7
X	373	4
X	233	3
X	417	2
X	167	2
X	150	1
X	145	5
X	197	1
X	82	0
X	45	0
X	0	1
X	279	4
X	22	3
X	78	0
X	204	0
X	202	3
X	283	6
X	30	6
X	35	8
X	210	0
X	160	5
X	126	1
X	357	1
X	282	0
X	35	6
X	48	5
A	423	7
A	424	2
X	116	1
X	310	0
X	181	0
X	149	0
X	100	1
X	204	3
X	92	0
X	141	2
X	411	3
X	414	2
X	139	4
X	213	7
X	216	2
X	234	1
X	411	3
X	97	1
X	208	4
X	191	0
X	16	3
X	167	0
X	133	1
X	296	2
X	365	1
X	286	2
X	174	0
X	44	0
X	4	1
X	255	2
X	79	2
X	171	0
X	392	1
X	218	1
X	349	0
X	200	2
X	66	3
X	270	2
X	331	2
X	49	7
X	51	3
X	232	0
X	415	4
X	27	3
X	138	1
X	87	3
F	213	4
F	259	3
F	315	9
F	279	6
F	377	1
F	252	6
F	201	9
F	142	1
F	93	0
F	237	4
F	232	0
F	16	0
F	289	0
F	405	0
F	81	4
F	50	3
F	44	1
F	92	0
F	240	0
F	205	2
F	366	4
F	88	5
F	293	0
F	265	1
F	37	0
F	257	4
F	177	0
F	128	3
F	71	1
F	365	1
F	355	4
F	170	7
F	343	5
F	134	5
F	228	4
X	126	1
X	415	4
X	214	8
X	134	0
X	151	0
X	47	0
X	205	3
X	158	6
X	62	2
X	356	2
A	425	6
A	426	8
A	427	7
A	428	3
A	429	1
A	430	3
A	431	6
A	432	10
A	433	3
A	434	9
A	435	7
A	436	5
A	437	5
A	438	2
A	439	3
A	440	2
A	441	5
A	442	8
A	443	6
A	444	7
A	445	3
A	446	3
A	447	1
A	448	5
A	449	8
A	450	10
A	451	5
A	452	3
A	453	6
A	454	7
A	455	5
A	456	2
A	457	2
A	458	3
A	459	3
A	460	1
A	461	4
A	462	9
A	463	2
A	464	3
A	465	4
A	466	7
X	270	2
X	159	0
X	161	1
X	340	1
X	344	0
X	433	2
X	178	1
X	230	2
X	51	5
X	283	3
X	395	2
X	100	3
X	67	2
X	419	9
X	46	0
X	352	5
X	211	4
X	204	3
X	101	1
X	409	5
X	462	6
X	297	2
X	234	3
X	167	4
X	252	3
X	340	0
X	446	0
X	70	6
X	428	0
X	87	3
X	395	1
X	134	4
X	257	0
X	347	7
X	50	2
X	32	5
X	201	2
X	223	2
X	149	0
X	212	4
X	110	6
X	271	5
X	94	6
X	178	6
X	305	1
X	175	1
X	235	0
X	203	0
X	102	0
X	286	2
X	327	4
X	297	3
X	462	5
X	418	2
X	136	3
X	162	3
X	198	0
X	215	1
X	18	1
X	206	2
X	126	0
X	193	2
X	178	2
X	6	1
X	388	0
X	226	0
X	444	2
X	430	2
X	377	3
X	386	2
X	4	1
X	276	6
X	62	5
X	229	2
X	181	0
X	367	2
X	44	2
X	321	2
X	167	4
X	377	2
X	349	4
X	213	7
X	309	0
X	160	1
X	174	1
X	264	0
X	251	4
X	337	0
X	354	3
X	323	0
X	408	3
X	327	3
X	319	1
X	304	0
X	392	2
X	266	0
X	426	2
X	319	7
X	23	5
X	14	1
X	218	4
X	397	1
X	121	1
X	214	9
X	409	2
X	302	6
X	57	0
X	463	1
X	288	1
X	238	0
X	189	4
X	179	0
X	300	4
X	179	0
X	116	4
X	273	2
X	114	1
X	286	2
X	372	3
X	334	0
X	188	0
X	239	4
X	444	2
X	379	4
X	352	0
X	457	1
F	123	4
F	11	1
F	454	6
F	132	0
F	248	1
F	388	0
F	186	2
F	236	1
F	20	4
F	328	1
F	367	4
F	122	1
F	258	0
F	140	0
F	224	2
X	385	3
X	300	2
X	399	1
X	271	8
X	453	2
X	396	5
X	162	0
X	435	5
X	66	3
X	74	3
X	366	1
X	14	1
A	467	5
A	468	9
A	469	6
A	470	1
A	471	7
A	472	9
A	473	2
A	474	5
A	475	9
A	476	1
A	477	2
X	197	1
X	311	5
X	184	1
X	351	0
X	169	1
X	425	1
X	199	0
X	271	5
X	445	2
X	467	0
X	367	5
X	421	0
X	206	1
X	228	0
X	359	1
X	428	0
X	13	0
X	359	0
X	52	0
X	161	5
X	121	1
X	45	3
X	7	1
X	400	6
X	281	0
X	387	5
X	301	2
X	333	3
X	343	3
X	193	2
X	252	0
X	38	2
X	454	0
X	311	1
X	157	9
X	448	4
X	12	2
X	50	0
X	23	5
X	101	3
X	34	0
X	16	5
X	330	8
X	419	5
X	59	1
X	400	0
X	316	0
X	100	3
X	242	9
X	402	0
X	159	1
X	344	1
X	458	1
X	18	1
X	352	2
X	2	3
X	152	2
X	126	3
X	207	3
X	48	1
X	221	2
X	417	6
X	46	0
X	325	4
X	97	2
X	412	3
X	351	2
X	15	2
X	167	0
X	154	0
X	82	0
X	52	3
X	171	4
X	237	3
X	26	3
X	145	5
X	28	0
X	372	5
X	265	3
X	307	0
X	156	4
X	219	8
X	387	4
X	212	0
X	281	0
X	161	7
X	294	1
X	285	0
X	42	0
X	260	8
X	323	2
X	59	1
X	0	1
X	104	0
X	124	1
X	258	2
X	128	4
X	367	2
X	338	3
X	476	0
X	132	2
X	132	2
X	404	1
X	147	1
X	182	2
X	254	4
X	63	1
X	89	5
X	252	1
X	411	3
